"Sample    : Ni 15757",
"Operator  : luisf",
"Comment  : cubatao-g-policarbonato",
"Group     : kerr2007ag180cal_lt",
"Date       : 2010-05-25 22:01:53",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  152-Auto Al  0 - 20    0.8 - 1.2   Live -  179   15",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"5",
"7",
"17",
"13",
"3",
"13",
"8",
"17",
"14",
"14",
"10",
"15",
"4",
"10",
"12",
"15",
"4",
"7",
"7",
"8",
"7",
"7",
"10",
"12",
"5",
"8",
"9",
"11",
"9",
"10",
"9",
"10",
"16",
"12",
"4",
"12",
"8",
"7",
"14",
"8",
"5",
"14",
"23",
"18",
"21",
"20",
"23",
"30",
"30",
"39",
"46",
"64",
"65",
"100",
"96",
"127",
"124",
"123",
"100",
"129",
"95",
"105",
"89",
"64",
"58",
"45",
"33",
"26",
"20",
"15",
"17",
"14",
"12",
"15",
"14",
"12",
"11",
"7",
"9",
"9",
"5",
"8",
"7",
"5",
"5",
"9",
"5",
"11",
"10",
"16",
"10",
"10",
"8",
"8",
"5",
"14",
"12",
"11",
"7",
"10",
"13",
"10",
"10",
"10",
"7",
"4",
"10",
"5",
"14",
"11",
"3",
"14",
"12",
"7",
"14",
"14",
"18",
"14",
"17",
"11",
"9",
"15",
"12",
"8",
"10",
"17",
"10",
"7",
"3",
"13",
"5",
"8",
"9",
"11",
"8",
"14",
"10",
"10",
"17",
"15",
"15",
"15",
"27",
"22",
"21",
"11",
"21",
"15",
"21",
"12",
"10",
"13",
"12",
"8",
"10",
"10",
"7",
"16",
"10",
"21",
"18",
"13",
"16",
"17",
"14",
"21",
"37",
"32",
"37",
"39",
"34",
"38",
"33",
"33",
"25",
"32",
"21",
"33",
"25",
"14",
"15",
"11",
"15",
"10",
"12",
"15",
"7",
"10",
"8",
"8",
"4",
"14",
"13",
"9",
"14",
"7",
"11",
"21",
"16",
"16",
"15",
"13",
"9",
"10",
"17",
"10",
"11",
"14",
"7",
"16",
"3",
"10",
"9",
"7",
"11",
"10",
"11",
"7",
"4",
"11",
"11",
"8",
"10",
"10",
"14",
"10",
"10",
"7",
"3",
"9",
"9",
"9",
"16",
"9",
"13",
"17",
"8",
"11",
"10",
"16",
"15",
"9",
"14",
"13",
"4",
"5",
"18",
"13",
"14",
"16",
"9",
"11",
"13",
"13",
"15",
"12",
"8",
"12",
"7",
"13",
"12",
"10",
"13",
"5",
"2",
"15",
"14",
"9",
"10",
"7",
"8",
"10",
"4",
"17",
"8",
"9",
"12",
"5",
"9",
"7",
"14",
"8",
"18",
"14",
"10",
"11",
"9",
"11",
"10",
"14",
"5",
"3",
"5",
"11",
"15",
"14",
"11",
"8",
"15",
"12",
"16",
"12",
"9",
"13",
"12",
"7",
"13",
"18",
"15",
"14",
"11",
"11",
"12",
"11",
"13",
"23",
"17",
"10",
"12",
"16",
"17",
"15",
"25",
"21",
"46",
"48",
"42",
"58",
"85",
"95",
"118",
"128",
"189",
"246",
"289",
"326",
"305",
"376",
"364",
"403",
"330",
"378",
"317",
"271",
"247",
"214",
"183",
"152",
"105",
"84",
"66",
"62",
"53",
"43",
"35",
"42",
"37",
"37",
"42",
"45",
"41",
"48",
"27",
"41",
"66",
"49",
"50",
"54",
"68",
"61",
"66",
"45",
"75",
"68",
"54",
"68",
"41",
"43",
"49",
"36",
"41",
"28",
"23",
"30",
"23",
"30",
"17",
"16",
"17",
"14",
"17",
"20",
"17",
"17",
"21",
"18",
"30",
"18",
"13",
"23",
"21",
"20",
"26",
"29",
"33",
"26",
"26",
"29",
"22",
"43",
"33",
"27",
"35",
"28",
"26",
"33",
"26",
"33",
"28",
"33",
"32",
"37",
"41",
"41",
"30",
"35",
"33",
"47",
"36",
"36",
"27",
"23",
"40",
"37",
"34",
"25",
"28",
"35",
"38",
"34",
"22",
"30",
"25",
"33",
"38",
"29",
"35",
"22",
"25",
"30",
"27",
"27",
"25",
"33",
"32",
"30",
"22",
"30",
"27",
"22",
"16",
"25",
"29",
"35",
"20",
"23",
"17",
"29",
"26",
"29",
"23",
"22",
"21",
"25",
"29",
"27",
"34",
"23",
"23",
"25",
"24",
"33",
"28",
"17",
"32",
"30",
"33",
"25",
"24",
"34",
"26",
"32",
"30",
"26",
"20",
"28",
"30",
"25",
"24",
"32",
"21",
"32",
"42",
"36",
"30",
"35",
"41",
"34",
"40",
"28",
"29",
"28",
"30",
"40",
"41",
"34",
"37",
"39",
"36",
"34",
"34",
"30",
"35",
"41",
"48",
"45",
"46",
"45",
"40",
"58",
"41",
"76",
"50",
"62",
"77",
"87",
"84",
"99",
"113",
"104",
"109",
"97",
"125",
"127",
"99",
"140",
"118",
"117",
"101",
"87",
"85",
"68",
"73",
"61",
"47",
"61",
"43",
"50",
"39",
"36",
"48",
"61",
"50",
"54",
"47",
"51",
"53",
"51",
"61",
"65",
"51",
"53",
"56",
"55",
"55",
"54",
"46",
"66",
"52",
"51",
"56",
"56",
"49",
"89",
"61",
"73",
"63",
"81",
"56",
"87",
"80",
"97",
"59",
"61",
"87",
"77",
"72",
"80",
"95",
"86",
"93",
"81",
"92",
"93",
"100",
"112",
"105",
"91",
"92",
"112",
"95",
"89",
"89",
"114",
"96",
"97",
"91",
"93",
"78",
"85",
"76",
"76",
"73",
"98",
"88",
"85",
"87",
"68",
"76",
"62",
"93",
"54",
"67",
"72",
"74",
"77",
"61",
"74",
"73",
"70",
"66",
"67",
"54",
"72",
"70",
"63",
"68",
"72",
"95",
"76",
"65",
"65",
"53",
"74",
"79",
"98",
"60",
"78",
"83",
"93",
"73",
"83",
"97",
"103",
"93",
"112",
"98",
"101",
"84",
"109",
"85",
"110",
"93",
"115",
"116",
"121",
"120",
"131",
"112",
"127",
"133",
"138",
"146",
"145",
"153",
"151",
"163",
"168",
"159",
"185",
"187",
"246",
"253",
"294",
"398",
"515",
"638",
"910",
"1207",
"1709",
"2136",
"2972",
"3955",
"5261",
"6482",
"8409",
"10628",
"13177",
"14781",
"18439",
"20713",
"23915",
"25206",
"28209",
"30097",
"31980",
"30988",
"31811",
"31491",
"30927",
"27656",
"27156",
"24151",
"22078",
"18210",
"16150",
"13683",
"11595",
"9049",
"7366",
"5641",
"4438",
"3265",
"2466",
"1780",
"1323",
"859",
"669",
"481",
"343",
"260",
"203",
"161",
"159",
"124",
"125",
"146",
"135",
"105",
"100",
"106",
"120",
"120",
"103",
"96",
"102",
"110",
"110",
"122",
"125",
"105",
"106",
"127",
"136",
"127",
"141",
"151",
"156",
"161",
"168",
"186",
"216",
"174",
"228",
"231",
"309",
"316",
"369",
"399",
"548",
"649",
"774",
"929",
"1197",
"1354",
"1623",
"1987",
"2258",
"2379",
"2973",
"3217",
"3520",
"3631",
"3934",
"4040",
"4200",
"4046",
"4172",
"3845",
"3765",
"3354",
"3334",
"2860",
"2661",
"2100",
"2003",
"1608",
"1441",
"1084",
"949",
"718",
"561",
"464",
"359",
"282",
"217",
"176",
"171",
"126",
"112",
"73",
"73",
"67",
"97",
"68",
"76",
"92",
"96",
"75",
"83",
"89",
"86",
"79",
"89",
"92",
"97",
"85",
"90",
"92",
"84",
"92",
"64",
"73",
"65",
"63",
"54",
"59",
"41",
"52",
"58",
"58",
"63",
"47",
"67",
"59",
"51",
"48",
"51",
"58",
"72",
"55",
"63",
"61",
"49",
"60",
"47",
"60",
"62",
"70",
"55",
"58",
"56",
"45",
"52",
"45",
"63",
"41",
"70",
"47",
"46",
"39",
"72",
"45",
"49",
"50",
"65",
"66",
"53",
"49",
"61",
"45",
"54",
"49",
"67",
"49",
"61",
"65",
"48",
"55",
"56",
"48",
"73",
"46",
"49",
"60",
"56",
"67",
"55",
"48",
"64",
"58",
"48",
"72",
"66",
"62",
"77",
"71",
"60",
"63",
"64",
"62",
"64",
"51",
"61",
"55",
"74",
"67",
"65",
"63",
"59",
"70",
"66",
"62",
"75",
"84",
"61",
"47",
"56",
"67",
"68",
"55",
"52",
"59",
"59",
"54",
"55",
"64",
"67",
"49",
"63",
"56",
"64",
"47",
"49",
"64",
"74",
"70",
"54",
"49",
"70",
"42",
"67",
"59",
"53",
"63",
"56",
"55",
"50",
"70",
"58",
"61",
"54",
"68",
"53",
"51",
"46",
"42",
"49",
"52",
"39",
"63",
"62",
"56",
"43",
"51",
"87",
"43",
"56",
"60",
"56",
"56",
"47",
"59",
"39",
"72",
"62",
"53",
"43",
"41",
"45",
"41",
"66",
"60",
"66",
"50",
"66",
"52",
"63",
"43",
"70",
"59",
"38",
"54",
"59",
"34",
"55",
"52",
"54",
"49",
"49",
"54",
"51",
"38",
"55",
"47",
"50",
"61",
"54",
"58",
"53",
"55",
"50",
"52",
"60",
"64",
"56",
"64",
"45",
"56",
"63",
"47",
"49",
"48",
"67",
"40",
"59",
"53",
"48",
"54",
"52",
"55",
"52",
"47",
"61",
"61",
"55",
"52",
"58",
"62",
"55",
"46",
"63",
"41",
"53",
"47",
"51",
"56",
"65",
"54",
"61",
"50",
"58",
"48",
"47",
"45",
"62",
"59",
"61",
"40",
"58",
"47",
"59",
"42",
"51",
"51",
"43",
"50",
"61",
"51",
"49",
"58",
"50",
"46",
"49",
"46",
"65",
"65",
"47",
"56",
"49",
"54",
"58",
"49",
"39",
"62",
"58",
"52",
"42",
"61",
"55",
"54",
"53",
"42",
"43",
"50",
"53",
"66",
"43",
"60",
"58",
"42",
"58",
"47",
"36",
"49",
"53",
"54",
"53",
"43",
"50",
"35",
"38",
"46",
"59",
"55",
"56",
"55",
"52",
"51",
"63",
"40",
"48",
"60",
"47",
"51",
"40",
"40",
"48",
"47",
"65",
"63",
"66",
"49",
"49",
"51",
"59",
"48",
"55",
"47",
"50",
"51",
"36",
"55",
"42",
"40",
"45",
"63",
"43",
"40",
"43",
"56",
"42",
"36",
"38",
"45",
"54",
"47",
"46",
"60",
"46",
"62",
"39",
"36",
"61",
"42",
"45",
"42",
"46",
"43",
"55",
"43",
"50",
"49",
"51",
"50",
"53",
"48",
"54",
"45",
"55",
"58",
"49",
"47",
"47",
"47",
"38",
"54",
"46",
"43",
"48",
"56",
"41",
"52",
"47",
"37",
"43",
"35",
"47",
"41",
"52",
"39",
"59",
"40",
"42",
"46",
"52",
"55",
"63",
"41",
"51",
"55",
"50",
"53",
"48",
"47",
"59",
"61",
"37",
"47",
"59",
"52",
"37",
"58",
"61",
"52",
"34",
"42",
"50",
"51",
"42",
"53",
"61",
"49",
"54",
"64",
"46",
"40",
"43",
"52",
"60",
"48",
"61",
"45",
"46",
"50",
"46",
"53",
"58",
"40",
"50",
"49",
"52",
"49",
"51",
"36",
"41",
"37",
"32",
"53",
"54",
"47",
"49",
"67",
"47",
"56",
"43",
"40",
"51",
"55",
"37",
"52",
"54",
"48",
"41",
"47",
"43",
"35",
"36",
"41",
"40",
"43",
"52",
"51",
"60",
"49",
"38",
"55",
"42",
"46",
"48",
"48",
"54",
"38",
"49",
"48",
"51",
"61",
"46",
"36",
"52",
"43",
"61",
"34",
"49",
"56",
"46",
"56",
"40",
"34",
"41",
"56",
"39",
"49",
"58",
"42",
"49",
"42",
"40",
"54",
"48",
"43",
"47",
"48",
"39",
"39",
"46",
"47",
"52",
"48",
"43",
"51",
"49",
"36",
"45",
"25",
"37",
"45",
"37",
"51",
"35",
"38",
"40",
"42",
"62",
"40",
"26",
"36",
"41",
"39",
"49",
"50",
"40",
"45",
"33",
"49",
"49",
"43",
"46",
"51",
"41",
"49",
"32",
"37",
"43",
"41",
"39",
"45",
"38",
"47",
"51",
"34",
"61",
"41",
"51",
"46",
"37",
"43",
"36",
"50",
"37",
"49",
"39",
"35",
"34",
"41",
"47",
"35",
"37",
"39",
"36",
"46",
"39",
"47",
"51",
"39",
"43",
"34",
"40",
"49",
"35",
"39",
"41",
"46",
"36",
"41",
"36",
"34",
"35",
"43",
"38",
"41",
"30",
"40",
"35",
"33",
"49",
"41",
"50",
"29",
"46",
"37",
"38",
"46",
"41",
"39",
"64",
"52",
"49",
"48",
"51",
"63",
"66",
"58",
"70",
"66",
"80",
"58",
"89",
"84",
"77",
"89",
"73",
"65",
"84",
"79",
"86",
"76",
"88",
"74",
"77",
"63",
"68",
"70",
"73",
"65",
"61",
"76",
"49",
"58",
"60",
"53",
"47",
"38",
"59",
"39",
"42",
"38",
"34",
"48",
"43",
"49",
"29",
"36",
"42",
"34",
"38",
"41",
"34",
"36",
"34",
"38",
"39",
"39",
"40",
"45",
"36",
"38",
"39",
"30",
"38",
"36",
"42",
"32",
"40",
"28",
"35",
"36",
"33",
"33",
"33",
"35",
"34",
"24",
"40",
"41",
"42",
"39",
"35",
"33",
"40",
"47",
"49",
"33",
"38",
"45",
"60",
"40",
"59",
"46",
"47",
"59",
"50",
"46",
"52",
"52",
"38",
"58",
"49",
"56",
"61",
"61",
"50",
"35",
"52",
"47",
"53",
"36",
"30",
"52",
"43",
"29",
"30",
"32",
"41",
"33",
"38",
"38",
"37",
"30",
"35",
"34",
"50",
"39",
"29",
"30",
"42",
"18",
"29",
"39",
"37",
"32",
"43",
"43",
"46",
"34",
"35",
"40",
"39",
"37",
"25",
"50",
"32",
"36",
"42",
"39",
"38",
"36",
"32",
"46",
"41",
"28",
"29",
"33",
"37",
"37",
"27",
"35",
"41",
"43",
"46",
"33",
"39",
"41",
"29",
"32",
"40",
"39",
"23",
"37",
"36",
"43",
"40",
"32",
"46",
"25",
"30",
"24",
"26",
"33",
"34",
"32",
"38",
"32",
"35",
"35",
"30",
"35",
"29",
"39",
"27",
"29",
"41",
"34",
"36",
"34",
"37",
"28",
"29",
"40",
"35",
"35",
"33",
"35",
"38",
"39",
"26",
"38",
"32",
"36",
"34",
"26",
"29",
"30",
"43",
"47",
"36",
"28",
"30",
"25",
"39",
"38",
"30",
"30",
"32",
"30",
"40",
"39",
"30",
"26",
"32",
"30",
"39",
"43",
"26",
"37",
"40",
"38",
"28",
"26",
"26",
"36",
"36",
"37",
"22",
"38",
"41",
"39",
"30",
"39",
"34",
"25",
"28",
"20",
"30",
"38",
"26",
"38",
"40",
"32",
"34",
"39",
"27",
"39",
"47",
"28",
"30",
"30",
"33",
"35",
"39",
"26",
"26",
"34",
"50",
"38",
"33",
"37",
"32",
"33",
"25",
"34",
"30",
"30",
"33",
"46",
"36",
"34",
"28",
"37",
"26",
"22",
"37",
"35",
"50",
"29",
"26",
"32",
"36",
"41",
"36",
"33",
"32",
"37",
"33",
"37",
"34",
"25",
"41",
"30",
"38",
"40",
"30",
"38",
"27",
"34",
"36",
"41",
"37",
"23",
"41",
"37",
"33",
"25",
"38",
"42",
"54",
"36",
"39",
"35",
"34",
"37",
"33",
"41",
"53",
"36",
"32",
"37",
"48",
"37",
"35",
"38",
"42",
"39",
"34",
"53",
"42",
"40",
"50",
"38",
"48",
"45",
"49",
"35",
"34",
"37",
"33",
"55",
"46",
"26",
"60",
"47",
"38",
"43",
"42",
"32",
"46",
"38",
"49",
"40",
"36",
"49",
"58",
"50",
"48",
"59",
"63",
"46",
"43",
"49",
"48",
"62",
"56",
"60",
"53",
"52",
"68",
"63",
"76",
"53",
"72",
"83",
"70",
"85",
"76",
"79",
"68",
"90",
"98",
"104",
"91",
"104",
"97",
"85",
"87",
"114",
"118",
"116",
"103",
"127",
"121",
"135",
"138",
"150",
"149",
"131",
"187",
"162",
"165",
"168",
"184",
"221",
"184",
"198",
"171",
"212",
"200",
"204",
"188",
"215",
"224",
"225",
"246",
"237",
"229",
"252",
"237",
"234",
"230",
"213",
"224",
"239",
"223",
"234",
"224",
"224",
"214",
"229",
"225",
"211",
"244",
"199",
"209",
"211",
"210",
"199",
"187",
"173",
"183",
"131",
"160",
"176",
"162",
"155",
"143",
"138",
"113",
"131",
"118",
"137",
"117",
"101",
"102",
"130",
"116",
"97",
"97",
"92",
"80",
"88",
"81",
"90",
"91",
"72",
"68",
"70",
"68",
"68",
"71",
"60",
"70",
"50",
"55",
"50",
"50",
"54",
"38",
"58",
"55",
"47",
"53",
"53",
"56",
"55",
"55",
"90",
"68",
"65",
"68",
"60",
"78",
"80",
"71",
"84",
"85",
"91",
"104",
"110",
"104",
"103",
"106",
"96",
"120",
"123",
"106",
"109",
"111",
"122",
"102",
"135",
"121",
"130",
"128",
"124",
"116",
"92",
"100",
"116",
"95",
"91",
"100",
"96",
"93",
"65",
"78",
"71",
"65",
"59",
"48",
"47",
"51",
"40",
"41",
"33",
"46",
"38",
"27",
"40",
"35",
"37",
"32",
"29",
"36",
"27",
"30",
"38",
"30",
"33",
"16501",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.86     0.045",
"                      P Ka         1.99     0.012",
"                      CaKa         3.68     0.189",
"                      CaKb         4.02     0.024",
"                      NiKaESC      5.76     0.049",
"                      NiKa         7.47    19.250",
"                      NiKb         8.26     2.573",
"                      NiKaSUM     14.88     0.037",
"                      ----        19.13     0.135",
"                      ----        19.43     0.064",
"                      ----        19.96     0.053",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
