"Sample    : cr-31499",
"Operator  : Americo",
"Comment  : cal 47,9",
"Group     : kerr2007ag180cal_lt",
"Date       : 2010-11-17 02:25:21",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  210-Auto Al  0 - 20    0.8 - 1.2   Live -  179   15",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"8",
"14",
"13",
"12",
"8",
"15",
"12",
"11",
"14",
"8",
"17",
"11",
"14",
"11",
"14",
"7",
"8",
"13",
"11",
"13",
"13",
"12",
"11",
"4",
"7",
"16",
"11",
"11",
"9",
"13",
"9",
"13",
"8",
"14",
"13",
"12",
"7",
"7",
"13",
"11",
"11",
"24",
"15",
"14",
"9",
"11",
"9",
"9",
"8",
"8",
"14",
"11",
"9",
"13",
"15",
"16",
"13",
"13",
"17",
"8",
"11",
"14",
"11",
"5",
"9",
"16",
"12",
"8",
"14",
"13",
"11",
"11",
"9",
"6",
"9",
"17",
"15",
"14",
"12",
"12",
"6",
"12",
"17",
"7",
"7",
"16",
"7",
"14",
"13",
"15",
"8",
"18",
"9",
"16",
"8",
"15",
"12",
"10",
"8",
"12",
"15",
"20",
"16",
"12",
"12",
"11",
"20",
"17",
"12",
"7",
"19",
"15",
"19",
"17",
"10",
"20",
"18",
"23",
"15",
"28",
"22",
"19",
"20",
"17",
"16",
"18",
"15",
"10",
"12",
"21",
"13",
"12",
"11",
"15",
"17",
"12",
"16",
"13",
"20",
"17",
"18",
"17",
"20",
"25",
"19",
"31",
"23",
"21",
"18",
"23",
"20",
"23",
"14",
"12",
"13",
"24",
"14",
"20",
"22",
"31",
"30",
"26",
"23",
"22",
"43",
"44",
"50",
"57",
"59",
"76",
"73",
"77",
"84",
"68",
"70",
"64",
"56",
"46",
"28",
"38",
"25",
"26",
"17",
"21",
"17",
"20",
"23",
"28",
"16",
"12",
"13",
"18",
"19",
"14",
"9",
"9",
"17",
"17",
"16",
"16",
"21",
"13",
"9",
"14",
"13",
"9",
"9",
"16",
"9",
"22",
"14",
"12",
"12",
"17",
"14",
"13",
"12",
"15",
"12",
"9",
"8",
"11",
"12",
"9",
"16",
"16",
"13",
"16",
"15",
"13",
"16",
"20",
"12",
"17",
"21",
"19",
"12",
"23",
"16",
"28",
"19",
"21",
"25",
"26",
"17",
"21",
"18",
"17",
"24",
"14",
"19",
"26",
"16",
"16",
"18",
"18",
"17",
"23",
"18",
"20",
"19",
"15",
"18",
"25",
"23",
"20",
"26",
"24",
"15",
"18",
"16",
"21",
"10",
"13",
"15",
"19",
"13",
"17",
"16",
"26",
"9",
"24",
"22",
"19",
"24",
"16",
"21",
"23",
"20",
"21",
"13",
"20",
"19",
"24",
"23",
"18",
"26",
"14",
"18",
"26",
"14",
"24",
"14",
"22",
"19",
"19",
"17",
"31",
"27",
"21",
"24",
"26",
"23",
"31",
"33",
"18",
"31",
"19",
"30",
"30",
"34",
"51",
"38",
"68",
"72",
"100",
"123",
"143",
"204",
"259",
"282",
"424",
"497",
"557",
"669",
"804",
"798",
"955",
"922",
"1014",
"897",
"860",
"841",
"738",
"622",
"548",
"424",
"360",
"279",
"207",
"165",
"132",
"97",
"96",
"78",
"67",
"53",
"68",
"67",
"73",
"66",
"58",
"77",
"69",
"74",
"86",
"98",
"123",
"133",
"114",
"125",
"149",
"128",
"140",
"130",
"124",
"124",
"90",
"96",
"87",
"94",
"70",
"60",
"64",
"59",
"62",
"58",
"53",
"53",
"64",
"59",
"64",
"58",
"75",
"64",
"51",
"54",
"60",
"52",
"52",
"56",
"58",
"50",
"55",
"60",
"59",
"53",
"73",
"68",
"60",
"70",
"62",
"59",
"66",
"78",
"75",
"65",
"82",
"65",
"66",
"58",
"78",
"86",
"77",
"77",
"81",
"87",
"108",
"98",
"78",
"81",
"84",
"89",
"99",
"82",
"102",
"93",
"81",
"86",
"111",
"86",
"82",
"98",
"80",
"96",
"81",
"86",
"76",
"96",
"74",
"98",
"72",
"83",
"107",
"78",
"71",
"91",
"82",
"87",
"82",
"75",
"91",
"80",
"86",
"93",
"100",
"85",
"104",
"104",
"109",
"112",
"105",
"94",
"110",
"131",
"110",
"117",
"128",
"135",
"130",
"140",
"156",
"150",
"158",
"160",
"190",
"203",
"210",
"251",
"253",
"286",
"378",
"513",
"685",
"995",
"1472",
"1986",
"2903",
"3950",
"5540",
"7110",
"9731",
"12069",
"15775",
"17817",
"22122",
"24968",
"28822",
"29744",
"33129",
"33678",
"35352",
"32890",
"33561",
"30089",
"28491",
"24112",
"21876",
"17770",
"15258",
"11569",
"9456",
"7200",
"5449",
"3763",
"2810",
"1821",
"1386",
"866",
"657",
"418",
"332",
"203",
"190",
"154",
"142",
"128",
"121",
"152",
"144",
"163",
"138",
"145",
"158",
"172",
"229",
"276",
"343",
"371",
"514",
"576",
"776",
"900",
"1210",
"1495",
"1842",
"2053",
"2530",
"2895",
"3328",
"3587",
"4119",
"4168",
"4350",
"4225",
"4273",
"4159",
"3973",
"3486",
"3346",
"2927",
"2593",
"2040",
"1846",
"1371",
"1132",
"842",
"734",
"497",
"391",
"276",
"211",
"174",
"136",
"101",
"89",
"80",
"80",
"70",
"45",
"58",
"57",
"65",
"56",
"62",
"69",
"55",
"63",
"68",
"63",
"66",
"52",
"59",
"68",
"47",
"63",
"65",
"79",
"72",
"83",
"77",
"82",
"79",
"87",
"92",
"76",
"97",
"76",
"65",
"89",
"69",
"83",
"91",
"86",
"71",
"80",
"100",
"76",
"84",
"76",
"83",
"91",
"76",
"91",
"77",
"97",
"65",
"96",
"93",
"93",
"71",
"89",
"83",
"86",
"79",
"76",
"78",
"69",
"73",
"73",
"80",
"74",
"86",
"70",
"64",
"65",
"68",
"73",
"66",
"70",
"61",
"78",
"87",
"61",
"53",
"77",
"73",
"57",
"79",
"67",
"77",
"65",
"57",
"61",
"60",
"68",
"77",
"61",
"57",
"71",
"57",
"62",
"62",
"71",
"75",
"49",
"53",
"60",
"67",
"67",
"75",
"71",
"61",
"68",
"65",
"64",
"61",
"63",
"60",
"65",
"59",
"67",
"58",
"79",
"63",
"64",
"72",
"69",
"72",
"68",
"71",
"66",
"68",
"66",
"84",
"66",
"66",
"63",
"67",
"79",
"61",
"73",
"75",
"84",
"56",
"86",
"96",
"72",
"77",
"67",
"68",
"71",
"64",
"76",
"61",
"80",
"58",
"75",
"82",
"63",
"69",
"70",
"81",
"84",
"62",
"78",
"54",
"70",
"80",
"73",
"83",
"75",
"78",
"75",
"64",
"70",
"64",
"73",
"61",
"82",
"62",
"69",
"73",
"86",
"61",
"77",
"76",
"64",
"81",
"84",
"68",
"85",
"67",
"82",
"76",
"84",
"82",
"65",
"92",
"75",
"75",
"72",
"85",
"62",
"86",
"64",
"54",
"63",
"64",
"65",
"74",
"64",
"59",
"65",
"76",
"59",
"67",
"80",
"71",
"59",
"55",
"68",
"75",
"67",
"66",
"72",
"64",
"87",
"68",
"73",
"72",
"70",
"83",
"82",
"80",
"81",
"70",
"93",
"68",
"98",
"104",
"89",
"98",
"105",
"100",
"117",
"119",
"94",
"141",
"113",
"129",
"126",
"113",
"111",
"114",
"123",
"109",
"113",
"90",
"108",
"89",
"104",
"96",
"89",
"91",
"81",
"105",
"93",
"87",
"71",
"79",
"75",
"60",
"93",
"75",
"84",
"64",
"62",
"70",
"65",
"63",
"76",
"78",
"72",
"66",
"65",
"71",
"79",
"67",
"66",
"79",
"75",
"60",
"72",
"73",
"56",
"67",
"75",
"74",
"67",
"64",
"69",
"64",
"65",
"63",
"69",
"79",
"74",
"69",
"65",
"86",
"78",
"73",
"80",
"53",
"85",
"61",
"52",
"65",
"71",
"67",
"70",
"71",
"62",
"70",
"72",
"72",
"75",
"68",
"68",
"58",
"64",
"64",
"78",
"70",
"91",
"72",
"72",
"80",
"89",
"80",
"64",
"72",
"78",
"79",
"78",
"70",
"78",
"94",
"86",
"65",
"83",
"65",
"79",
"65",
"63",
"59",
"87",
"74",
"90",
"61",
"73",
"78",
"73",
"76",
"70",
"66",
"79",
"70",
"79",
"80",
"68",
"70",
"85",
"78",
"81",
"78",
"69",
"68",
"80",
"67",
"71",
"77",
"78",
"67",
"95",
"78",
"87",
"77",
"72",
"82",
"70",
"83",
"82",
"64",
"73",
"63",
"68",
"84",
"90",
"71",
"68",
"83",
"76",
"72",
"85",
"73",
"82",
"61",
"70",
"80",
"75",
"70",
"76",
"76",
"64",
"65",
"91",
"81",
"70",
"76",
"75",
"75",
"78",
"51",
"62",
"55",
"71",
"86",
"75",
"79",
"79",
"60",
"63",
"65",
"71",
"55",
"79",
"75",
"68",
"58",
"61",
"86",
"80",
"71",
"70",
"56",
"86",
"67",
"70",
"67",
"65",
"59",
"71",
"65",
"98",
"67",
"86",
"93",
"85",
"87",
"98",
"83",
"98",
"76",
"96",
"107",
"104",
"108",
"109",
"113",
"100",
"104",
"118",
"113",
"113",
"93",
"96",
"97",
"101",
"91",
"85",
"96",
"91",
"68",
"84",
"72",
"82",
"70",
"84",
"60",
"59",
"59",
"59",
"48",
"68",
"66",
"66",
"73",
"58",
"73",
"68",
"75",
"79",
"74",
"61",
"60",
"80",
"69",
"66",
"64",
"76",
"75",
"72",
"78",
"77",
"73",
"72",
"80",
"89",
"83",
"101",
"81",
"76",
"75",
"79",
"79",
"68",
"73",
"74",
"81",
"87",
"67",
"74",
"89",
"66",
"72",
"77",
"60",
"70",
"73",
"59",
"87",
"62",
"56",
"84",
"64",
"70",
"60",
"70",
"70",
"72",
"62",
"73",
"78",
"51",
"65",
"65",
"53",
"83",
"60",
"79",
"56",
"64",
"55",
"73",
"59",
"57",
"65",
"76",
"66",
"61",
"64",
"58",
"75",
"73",
"66",
"65",
"62",
"67",
"61",
"61",
"56",
"72",
"54",
"67",
"70",
"70",
"61",
"61",
"74",
"56",
"63",
"54",
"56",
"62",
"58",
"54",
"62",
"75",
"56",
"72",
"76",
"52",
"55",
"65",
"75",
"66",
"57",
"57",
"58",
"56",
"72",
"58",
"65",
"81",
"69",
"55",
"68",
"50",
"57",
"57",
"75",
"61",
"81",
"53",
"64",
"46",
"69",
"65",
"68",
"56",
"60",
"63",
"58",
"54",
"60",
"64",
"63",
"58",
"71",
"50",
"49",
"70",
"64",
"53",
"66",
"68",
"52",
"71",
"62",
"57",
"58",
"79",
"42",
"77",
"60",
"59",
"65",
"63",
"60",
"59",
"66",
"60",
"57",
"56",
"61",
"49",
"60",
"55",
"71",
"61",
"62",
"71",
"59",
"74",
"52",
"66",
"75",
"60",
"49",
"46",
"61",
"78",
"57",
"56",
"55",
"51",
"48",
"56",
"69",
"66",
"50",
"52",
"64",
"59",
"59",
"56",
"51",
"64",
"47",
"54",
"58",
"72",
"44",
"57",
"52",
"78",
"63",
"62",
"46",
"49",
"57",
"61",
"60",
"50",
"72",
"61",
"47",
"70",
"53",
"61",
"67",
"64",
"61",
"58",
"57",
"43",
"60",
"62",
"69",
"49",
"50",
"61",
"55",
"54",
"57",
"52",
"48",
"71",
"45",
"51",
"53",
"72",
"60",
"74",
"54",
"59",
"59",
"70",
"73",
"53",
"53",
"69",
"57",
"58",
"59",
"60",
"64",
"49",
"48",
"61",
"57",
"65",
"60",
"56",
"59",
"60",
"53",
"50",
"57",
"59",
"70",
"63",
"57",
"49",
"49",
"50",
"47",
"64",
"60",
"55",
"57",
"70",
"37",
"66",
"61",
"51",
"59",
"63",
"58",
"62",
"53",
"52",
"62",
"47",
"59",
"55",
"47",
"61",
"39",
"44",
"51",
"72",
"57",
"49",
"66",
"44",
"73",
"54",
"53",
"51",
"45",
"60",
"53",
"61",
"53",
"51",
"60",
"51",
"45",
"56",
"51",
"46",
"66",
"57",
"61",
"55",
"55",
"43",
"49",
"53",
"57",
"51",
"49",
"59",
"44",
"54",
"51",
"49",
"50",
"49",
"53",
"59",
"50",
"59",
"51",
"51",
"43",
"51",
"47",
"50",
"46",
"58",
"64",
"41",
"47",
"47",
"51",
"56",
"36",
"47",
"44",
"42",
"56",
"59",
"73",
"65",
"56",
"41",
"58",
"44",
"51",
"39",
"57",
"56",
"50",
"60",
"63",
"42",
"44",
"46",
"52",
"73",
"45",
"38",
"63",
"53",
"50",
"49",
"59",
"47",
"49",
"51",
"49",
"59",
"40",
"54",
"60",
"48",
"40",
"42",
"45",
"49",
"47",
"52",
"46",
"49",
"54",
"59",
"61",
"54",
"42",
"46",
"49",
"48",
"42",
"37",
"56",
"53",
"52",
"54",
"56",
"53",
"48",
"49",
"51",
"39",
"54",
"54",
"52",
"53",
"43",
"45",
"51",
"49",
"39",
"36",
"55",
"61",
"48",
"49",
"55",
"60",
"44",
"43",
"45",
"59",
"43",
"45",
"45",
"47",
"51",
"39",
"52",
"53",
"39",
"53",
"51",
"51",
"47",
"49",
"56",
"60",
"57",
"47",
"40",
"45",
"43",
"56",
"43",
"50",
"36",
"46",
"41",
"62",
"46",
"40",
"56",
"48",
"45",
"54",
"53",
"50",
"39",
"44",
"32",
"46",
"52",
"45",
"47",
"48",
"54",
"54",
"41",
"50",
"44",
"41",
"56",
"53",
"42",
"53",
"42",
"45",
"49",
"36",
"50",
"54",
"46",
"39",
"49",
"45",
"50",
"53",
"45",
"46",
"37",
"35",
"46",
"36",
"44",
"49",
"42",
"51",
"40",
"36",
"35",
"39",
"46",
"43",
"58",
"40",
"38",
"59",
"41",
"56",
"52",
"44",
"46",
"41",
"41",
"40",
"40",
"36",
"46",
"46",
"36",
"45",
"56",
"48",
"51",
"41",
"48",
"41",
"37",
"52",
"38",
"61",
"37",
"48",
"52",
"40",
"50",
"50",
"33",
"42",
"48",
"43",
"53",
"44",
"51",
"41",
"54",
"40",
"55",
"38",
"38",
"41",
"41",
"50",
"44",
"37",
"38",
"40",
"36",
"42",
"58",
"40",
"55",
"45",
"48",
"46",
"50",
"42",
"52",
"53",
"33",
"44",
"47",
"37",
"38",
"40",
"34",
"57",
"34",
"50",
"55",
"41",
"44",
"39",
"42",
"39",
"39",
"33",
"42",
"41",
"48",
"44",
"42",
"48",
"44",
"40",
"52",
"63",
"38",
"44",
"42",
"49",
"43",
"44",
"48",
"46",
"35",
"44",
"48",
"40",
"54",
"37",
"48",
"37",
"47",
"51",
"43",
"48",
"43",
"43",
"39",
"35",
"43",
"33",
"46",
"39",
"42",
"41",
"48",
"51",
"45",
"27",
"38",
"40",
"47",
"45",
"47",
"48",
"42",
"50",
"42",
"44",
"50",
"51",
"40",
"55",
"37",
"28",
"51",
"39",
"48",
"41",
"51",
"37",
"41",
"39",
"45",
"37",
"38",
"33",
"33",
"49",
"52",
"40",
"51",
"38",
"39",
"45",
"43",
"52",
"47",
"45",
"42",
"56",
"43",
"58",
"60",
"53",
"49",
"51",
"45",
"51",
"46",
"45",
"42",
"63",
"50",
"39",
"66",
"49",
"49",
"62",
"45",
"48",
"46",
"54",
"50",
"58",
"56",
"50",
"53",
"54",
"58",
"66",
"58",
"57",
"46",
"58",
"57",
"52",
"62",
"54",
"58",
"60",
"51",
"60",
"59",
"65",
"68",
"73",
"55",
"70",
"78",
"76",
"98",
"63",
"76",
"96",
"91",
"93",
"81",
"84",
"92",
"84",
"83",
"89",
"99",
"111",
"103",
"100",
"117",
"124",
"128",
"140",
"137",
"152",
"139",
"129",
"147",
"160",
"144",
"179",
"169",
"184",
"198",
"204",
"193",
"197",
"189",
"216",
"231",
"278",
"254",
"264",
"252",
"243",
"265",
"260",
"282",
"288",
"261",
"275",
"296",
"281",
"300",
"293",
"304",
"308",
"292",
"293",
"278",
"314",
"287",
"279",
"307",
"324",
"309",
"323",
"275",
"317",
"295",
"309",
"255",
"280",
"243",
"238",
"260",
"262",
"223",
"197",
"243",
"208",
"229",
"226",
"193",
"174",
"177",
"177",
"186",
"183",
"152",
"179",
"148",
"138",
"130",
"127",
"139",
"114",
"105",
"117",
"115",
"117",
"101",
"104",
"92",
"97",
"87",
"92",
"92",
"82",
"81",
"93",
"101",
"79",
"79",
"75",
"66",
"81",
"70",
"69",
"63",
"61",
"86",
"59",
"84",
"73",
"72",
"68",
"91",
"87",
"81",
"89",
"101",
"95",
"84",
"90",
"115",
"125",
"108",
"113",
"156",
"141",
"118",
"156",
"138",
"152",
"140",
"163",
"119",
"161",
"141",
"165",
"132",
"156",
"140",
"126",
"129",
"137",
"116",
"127",
"129",
"104",
"97",
"101",
"92",
"85",
"75",
"69",
"98",
"84",
"60",
"62",
"67",
"73",
"45",
"58",
"46",
"57",
"37",
"41",
"37",
"52",
"33",
"43",
"37",
"42",
"39",
"54",
"47",
"39",
"46",
"20776",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Cr, Zn",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.01     0.021",
"                      CaKa         3.68     0.344",
"                      CaKb         4.02     0.034",
"                      CrKa         5.40    13.910",
"                      CrKb         5.94     1.746",
"                      ZnKa         8.59     0.029",
"                      ----        19.12     0.123",
"                      ----        19.37     0.079",
"                      ----        19.99     0.047",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
