"Sample    : Cr",
"Operator  : Mariana",
"Comment  : 31499",
"Group     : kerr2007ag180cal_lt",
"Date       : 2010-06-25 22:27:12",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  210-Auto Al  0 - 20    0.8 - 1.2   Live -  180   15",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"1",
"0",
"12",
"11",
"12",
"17",
"14",
"11",
"16",
"14",
"8",
"12",
"11",
"12",
"8",
"15",
"10",
"16",
"13",
"19",
"8",
"12",
"10",
"14",
"12",
"13",
"13",
"9",
"10",
"21",
"12",
"11",
"11",
"16",
"13",
"10",
"8",
"13",
"13",
"17",
"12",
"8",
"8",
"13",
"14",
"11",
"15",
"20",
"12",
"12",
"12",
"11",
"9",
"11",
"12",
"12",
"11",
"15",
"10",
"11",
"13",
"20",
"8",
"9",
"15",
"14",
"9",
"13",
"10",
"16",
"16",
"16",
"12",
"13",
"12",
"17",
"16",
"10",
"9",
"14",
"15",
"13",
"8",
"15",
"10",
"16",
"13",
"13",
"7",
"16",
"14",
"12",
"13",
"13",
"13",
"16",
"16",
"22",
"13",
"13",
"12",
"12",
"12",
"11",
"10",
"17",
"14",
"24",
"21",
"16",
"15",
"13",
"20",
"20",
"16",
"21",
"15",
"23",
"31",
"21",
"21",
"19",
"20",
"19",
"14",
"20",
"22",
"10",
"13",
"15",
"22",
"13",
"19",
"15",
"12",
"14",
"13",
"17",
"20",
"17",
"14",
"23",
"21",
"29",
"22",
"19",
"22",
"24",
"25",
"20",
"15",
"32",
"20",
"22",
"31",
"20",
"16",
"32",
"13",
"20",
"21",
"24",
"33",
"39",
"28",
"41",
"41",
"65",
"48",
"62",
"64",
"78",
"68",
"75",
"76",
"82",
"68",
"78",
"48",
"44",
"38",
"38",
"27",
"35",
"22",
"28",
"26",
"19",
"12",
"10",
"16",
"15",
"7",
"13",
"15",
"21",
"12",
"15",
"22",
"20",
"16",
"13",
"7",
"17",
"15",
"22",
"16",
"14",
"13",
"20",
"15",
"13",
"22",
"11",
"17",
"13",
"20",
"25",
"8",
"13",
"15",
"14",
"19",
"16",
"20",
"15",
"17",
"16",
"11",
"20",
"9",
"8",
"19",
"13",
"11",
"15",
"13",
"20",
"13",
"23",
"16",
"24",
"23",
"12",
"24",
"25",
"21",
"19",
"12",
"19",
"16",
"17",
"12",
"14",
"13",
"16",
"23",
"13",
"28",
"19",
"22",
"22",
"23",
"16",
"22",
"16",
"16",
"19",
"5",
"22",
"16",
"19",
"11",
"16",
"17",
"21",
"16",
"16",
"16",
"23",
"15",
"14",
"20",
"10",
"24",
"14",
"26",
"34",
"20",
"23",
"16",
"22",
"24",
"13",
"23",
"20",
"26",
"27",
"19",
"23",
"12",
"22",
"22",
"28",
"21",
"21",
"22",
"16",
"28",
"32",
"20",
"40",
"25",
"27",
"25",
"22",
"31",
"24",
"23",
"28",
"37",
"28",
"40",
"50",
"60",
"82",
"72",
"88",
"112",
"145",
"193",
"269",
"286",
"401",
"477",
"628",
"725",
"791",
"885",
"1079",
"1000",
"1079",
"1028",
"967",
"934",
"878",
"687",
"626",
"471",
"372",
"331",
"238",
"191",
"125",
"98",
"108",
"59",
"68",
"59",
"66",
"78",
"76",
"61",
"78",
"50",
"70",
"72",
"99",
"102",
"106",
"119",
"140",
"123",
"136",
"116",
"146",
"132",
"143",
"110",
"98",
"86",
"101",
"66",
"58",
"68",
"60",
"58",
"62",
"63",
"59",
"65",
"45",
"64",
"63",
"53",
"60",
"58",
"58",
"49",
"51",
"57",
"55",
"61",
"51",
"60",
"55",
"60",
"57",
"49",
"72",
"69",
"62",
"64",
"58",
"74",
"65",
"80",
"58",
"59",
"86",
"93",
"65",
"80",
"74",
"86",
"81",
"97",
"110",
"88",
"76",
"86",
"99",
"111",
"108",
"117",
"108",
"102",
"90",
"90",
"101",
"99",
"90",
"90",
"94",
"86",
"96",
"94",
"99",
"114",
"94",
"104",
"72",
"109",
"100",
"81",
"95",
"70",
"85",
"84",
"74",
"75",
"116",
"107",
"90",
"96",
"90",
"80",
"124",
"136",
"97",
"98",
"112",
"96",
"117",
"95",
"111",
"125",
"140",
"128",
"159",
"126",
"143",
"147",
"161",
"156",
"179",
"157",
"193",
"205",
"223",
"239",
"249",
"295",
"354",
"481",
"618",
"771",
"1154",
"1669",
"2502",
"3314",
"4792",
"6077",
"8366",
"10985",
"13760",
"16501",
"20809",
"24023",
"28154",
"29534",
"33358",
"35189",
"36800",
"35357",
"36252",
"33582",
"32078",
"26926",
"25035",
"20899",
"18139",
"14096",
"11533",
"8754",
"6821",
"4884",
"3605",
"2591",
"1812",
"1117",
"895",
"555",
"418",
"270",
"261",
"158",
"160",
"125",
"142",
"140",
"154",
"126",
"147",
"152",
"176",
"181",
"220",
"244",
"282",
"331",
"384",
"506",
"683",
"804",
"1029",
"1272",
"1587",
"1939",
"2308",
"2751",
"3168",
"3356",
"4025",
"4139",
"4636",
"4400",
"4636",
"4475",
"4439",
"4076",
"3906",
"3396",
"3057",
"2502",
"2143",
"1848",
"1447",
"1132",
"886",
"695",
"488",
"371",
"290",
"216",
"160",
"122",
"106",
"78",
"84",
"55",
"80",
"65",
"64",
"72",
"70",
"53",
"64",
"64",
"51",
"51",
"62",
"74",
"88",
"80",
"56",
"69",
"71",
"86",
"77",
"76",
"76",
"74",
"84",
"76",
"85",
"88",
"82",
"71",
"90",
"84",
"92",
"68",
"65",
"82",
"90",
"84",
"87",
"83",
"71",
"77",
"84",
"69",
"77",
"85",
"101",
"75",
"62",
"95",
"97",
"78",
"100",
"85",
"84",
"83",
"75",
"93",
"74",
"90",
"89",
"86",
"93",
"74",
"83",
"77",
"80",
"73",
"84",
"64",
"61",
"84",
"74",
"59",
"68",
"65",
"70",
"52",
"63",
"61",
"70",
"73",
"86",
"66",
"89",
"69",
"53",
"55",
"70",
"76",
"65",
"60",
"56",
"58",
"84",
"59",
"65",
"53",
"55",
"69",
"57",
"69",
"62",
"57",
"62",
"59",
"74",
"66",
"63",
"56",
"68",
"65",
"62",
"64",
"60",
"69",
"76",
"72",
"71",
"83",
"73",
"62",
"63",
"82",
"92",
"76",
"68",
"72",
"75",
"73",
"71",
"64",
"75",
"72",
"69",
"78",
"64",
"77",
"70",
"87",
"68",
"80",
"65",
"83",
"84",
"62",
"82",
"77",
"72",
"66",
"71",
"86",
"68",
"77",
"76",
"78",
"74",
"63",
"77",
"74",
"83",
"61",
"75",
"64",
"88",
"62",
"78",
"65",
"64",
"66",
"85",
"80",
"72",
"71",
"66",
"70",
"71",
"77",
"76",
"75",
"86",
"71",
"92",
"80",
"99",
"84",
"77",
"83",
"73",
"86",
"63",
"88",
"94",
"68",
"86",
"84",
"82",
"75",
"70",
"66",
"78",
"80",
"85",
"65",
"72",
"78",
"77",
"65",
"87",
"59",
"68",
"77",
"73",
"84",
"66",
"77",
"82",
"80",
"80",
"76",
"69",
"70",
"80",
"86",
"95",
"80",
"73",
"84",
"95",
"93",
"92",
"90",
"98",
"98",
"101",
"111",
"99",
"109",
"96",
"112",
"110",
"106",
"131",
"134",
"124",
"111",
"135",
"120",
"147",
"118",
"108",
"101",
"108",
"108",
"120",
"101",
"102",
"69",
"96",
"76",
"71",
"71",
"78",
"86",
"95",
"75",
"84",
"73",
"88",
"77",
"75",
"77",
"84",
"83",
"72",
"69",
"64",
"78",
"85",
"74",
"74",
"64",
"77",
"86",
"85",
"64",
"68",
"80",
"61",
"84",
"74",
"75",
"64",
"66",
"63",
"75",
"78",
"58",
"76",
"61",
"72",
"68",
"74",
"77",
"80",
"74",
"77",
"78",
"82",
"71",
"50",
"87",
"60",
"66",
"72",
"61",
"81",
"62",
"62",
"66",
"72",
"62",
"72",
"75",
"58",
"74",
"73",
"87",
"55",
"69",
"83",
"85",
"72",
"66",
"86",
"80",
"57",
"76",
"77",
"69",
"83",
"77",
"78",
"77",
"83",
"81",
"78",
"84",
"62",
"66",
"63",
"65",
"85",
"66",
"71",
"83",
"73",
"81",
"87",
"98",
"86",
"82",
"71",
"83",
"81",
"57",
"80",
"95",
"88",
"69",
"80",
"81",
"74",
"86",
"73",
"80",
"73",
"77",
"77",
"90",
"75",
"80",
"92",
"70",
"70",
"84",
"78",
"62",
"81",
"68",
"82",
"89",
"92",
"78",
"86",
"65",
"78",
"59",
"85",
"85",
"80",
"82",
"78",
"73",
"81",
"88",
"80",
"93",
"80",
"77",
"71",
"82",
"70",
"85",
"95",
"63",
"70",
"59",
"76",
"75",
"90",
"80",
"83",
"88",
"72",
"68",
"73",
"69",
"65",
"71",
"65",
"78",
"70",
"57",
"74",
"74",
"72",
"62",
"77",
"80",
"55",
"78",
"65",
"65",
"70",
"82",
"52",
"82",
"68",
"82",
"75",
"81",
"87",
"71",
"93",
"96",
"93",
"95",
"102",
"100",
"101",
"113",
"119",
"124",
"113",
"124",
"119",
"125",
"98",
"119",
"116",
"113",
"99",
"106",
"124",
"111",
"92",
"87",
"98",
"81",
"84",
"77",
"85",
"82",
"68",
"74",
"74",
"58",
"78",
"62",
"63",
"70",
"88",
"63",
"71",
"69",
"68",
"78",
"50",
"87",
"70",
"70",
"72",
"74",
"80",
"74",
"65",
"65",
"80",
"70",
"75",
"100",
"74",
"87",
"80",
"95",
"69",
"78",
"86",
"80",
"83",
"73",
"80",
"87",
"80",
"88",
"86",
"86",
"74",
"77",
"86",
"78",
"77",
"75",
"78",
"70",
"85",
"82",
"73",
"77",
"68",
"76",
"87",
"68",
"77",
"55",
"74",
"68",
"66",
"83",
"59",
"57",
"68",
"72",
"73",
"71",
"77",
"81",
"53",
"66",
"66",
"60",
"64",
"71",
"82",
"73",
"75",
"75",
"75",
"72",
"59",
"63",
"72",
"74",
"73",
"64",
"63",
"68",
"65",
"81",
"71",
"53",
"71",
"73",
"72",
"65",
"73",
"72",
"61",
"61",
"58",
"73",
"73",
"75",
"68",
"61",
"71",
"53",
"72",
"57",
"82",
"75",
"57",
"50",
"66",
"61",
"58",
"72",
"68",
"62",
"56",
"58",
"52",
"59",
"59",
"76",
"80",
"57",
"72",
"78",
"72",
"74",
"78",
"77",
"59",
"60",
"49",
"68",
"69",
"53",
"70",
"61",
"66",
"57",
"57",
"49",
"59",
"57",
"66",
"50",
"55",
"73",
"59",
"60",
"84",
"55",
"73",
"59",
"71",
"66",
"62",
"69",
"60",
"74",
"62",
"59",
"65",
"69",
"65",
"57",
"63",
"55",
"58",
"74",
"63",
"55",
"68",
"49",
"52",
"70",
"61",
"81",
"73",
"60",
"60",
"66",
"51",
"65",
"61",
"77",
"82",
"68",
"64",
"71",
"60",
"75",
"55",
"58",
"66",
"62",
"82",
"61",
"80",
"65",
"74",
"56",
"84",
"69",
"60",
"56",
"68",
"51",
"58",
"59",
"58",
"63",
"81",
"51",
"51",
"59",
"64",
"66",
"61",
"64",
"63",
"45",
"69",
"68",
"60",
"59",
"82",
"66",
"57",
"66",
"70",
"68",
"66",
"71",
"61",
"56",
"58",
"53",
"53",
"47",
"60",
"63",
"60",
"61",
"50",
"61",
"59",
"69",
"53",
"63",
"70",
"65",
"70",
"59",
"52",
"69",
"53",
"55",
"64",
"55",
"48",
"51",
"62",
"58",
"64",
"58",
"60",
"62",
"46",
"62",
"61",
"62",
"58",
"52",
"59",
"66",
"72",
"60",
"53",
"59",
"65",
"41",
"69",
"71",
"51",
"71",
"51",
"60",
"64",
"53",
"74",
"60",
"53",
"48",
"61",
"62",
"53",
"60",
"62",
"57",
"52",
"61",
"68",
"52",
"71",
"59",
"52",
"41",
"53",
"47",
"59",
"53",
"61",
"62",
"68",
"53",
"64",
"64",
"49",
"56",
"55",
"53",
"53",
"47",
"32",
"53",
"56",
"46",
"53",
"59",
"53",
"51",
"46",
"61",
"69",
"57",
"56",
"46",
"53",
"49",
"36",
"64",
"68",
"50",
"50",
"50",
"61",
"41",
"64",
"40",
"58",
"52",
"46",
"73",
"58",
"49",
"56",
"53",
"55",
"48",
"58",
"70",
"62",
"49",
"59",
"57",
"48",
"57",
"41",
"56",
"57",
"52",
"44",
"63",
"53",
"57",
"56",
"51",
"36",
"57",
"47",
"45",
"41",
"66",
"58",
"47",
"39",
"47",
"52",
"49",
"48",
"57",
"61",
"50",
"46",
"50",
"35",
"57",
"48",
"66",
"48",
"55",
"51",
"45",
"55",
"57",
"57",
"49",
"50",
"56",
"35",
"64",
"48",
"52",
"57",
"37",
"43",
"51",
"51",
"63",
"63",
"55",
"56",
"44",
"52",
"47",
"60",
"37",
"53",
"60",
"47",
"63",
"49",
"53",
"61",
"57",
"49",
"55",
"58",
"40",
"43",
"43",
"47",
"52",
"53",
"47",
"52",
"71",
"48",
"57",
"37",
"51",
"46",
"50",
"61",
"61",
"57",
"44",
"55",
"44",
"57",
"60",
"57",
"55",
"61",
"43",
"72",
"39",
"50",
"47",
"50",
"47",
"47",
"50",
"56",
"44",
"35",
"57",
"55",
"44",
"36",
"46",
"51",
"48",
"37",
"47",
"58",
"63",
"55",
"48",
"58",
"49",
"40",
"47",
"52",
"51",
"35",
"55",
"49",
"55",
"47",
"43",
"50",
"55",
"47",
"44",
"40",
"46",
"44",
"50",
"45",
"56",
"53",
"46",
"60",
"52",
"52",
"60",
"49",
"43",
"52",
"50",
"61",
"49",
"47",
"38",
"51",
"50",
"46",
"46",
"36",
"51",
"48",
"29",
"46",
"45",
"41",
"32",
"39",
"41",
"32",
"57",
"56",
"51",
"48",
"46",
"47",
"41",
"46",
"50",
"58",
"49",
"33",
"43",
"60",
"34",
"36",
"41",
"50",
"39",
"35",
"45",
"40",
"41",
"45",
"60",
"47",
"50",
"47",
"33",
"45",
"25",
"49",
"46",
"45",
"44",
"37",
"46",
"36",
"41",
"37",
"43",
"36",
"55",
"50",
"51",
"56",
"38",
"50",
"38",
"51",
"45",
"47",
"47",
"38",
"56",
"40",
"36",
"41",
"38",
"29",
"41",
"56",
"40",
"50",
"47",
"48",
"39",
"51",
"56",
"36",
"51",
"50",
"45",
"47",
"43",
"47",
"44",
"50",
"45",
"40",
"47",
"57",
"46",
"46",
"61",
"44",
"55",
"35",
"52",
"40",
"51",
"56",
"35",
"43",
"39",
"40",
"43",
"45",
"47",
"43",
"34",
"48",
"46",
"38",
"43",
"40",
"38",
"41",
"51",
"50",
"49",
"41",
"44",
"49",
"31",
"34",
"39",
"56",
"32",
"46",
"41",
"57",
"47",
"37",
"51",
"34",
"33",
"60",
"48",
"48",
"39",
"43",
"45",
"50",
"36",
"36",
"55",
"34",
"47",
"44",
"47",
"41",
"62",
"49",
"45",
"53",
"45",
"48",
"49",
"57",
"47",
"52",
"50",
"48",
"47",
"51",
"43",
"58",
"48",
"57",
"44",
"47",
"47",
"46",
"48",
"63",
"56",
"52",
"48",
"48",
"50",
"50",
"68",
"46",
"43",
"59",
"57",
"58",
"58",
"51",
"46",
"50",
"55",
"47",
"65",
"51",
"56",
"59",
"63",
"58",
"44",
"56",
"51",
"65",
"64",
"61",
"62",
"61",
"55",
"46",
"62",
"59",
"71",
"70",
"81",
"72",
"66",
"64",
"68",
"85",
"84",
"58",
"71",
"75",
"80",
"83",
"78",
"85",
"86",
"83",
"96",
"80",
"86",
"96",
"116",
"109",
"109",
"99",
"107",
"133",
"106",
"135",
"126",
"107",
"145",
"157",
"148",
"137",
"137",
"183",
"198",
"186",
"192",
"197",
"240",
"227",
"194",
"253",
"252",
"240",
"244",
"240",
"280",
"259",
"299",
"289",
"268",
"332",
"283",
"267",
"325",
"292",
"307",
"293",
"324",
"300",
"308",
"288",
"346",
"313",
"295",
"283",
"319",
"317",
"276",
"293",
"285",
"318",
"310",
"274",
"288",
"285",
"268",
"293",
"266",
"280",
"239",
"254",
"222",
"198",
"225",
"254",
"186",
"202",
"187",
"183",
"209",
"158",
"167",
"159",
"169",
"124",
"149",
"133",
"129",
"120",
"125",
"130",
"124",
"116",
"95",
"92",
"109",
"116",
"104",
"69",
"83",
"84",
"65",
"86",
"86",
"72",
"72",
"71",
"81",
"63",
"81",
"70",
"70",
"77",
"81",
"65",
"93",
"73",
"78",
"77",
"92",
"104",
"85",
"82",
"84",
"106",
"104",
"110",
"136",
"117",
"120",
"138",
"122",
"147",
"145",
"146",
"149",
"154",
"140",
"159",
"157",
"167",
"153",
"137",
"141",
"157",
"137",
"138",
"167",
"136",
"110",
"121",
"121",
"119",
"117",
"101",
"89",
"86",
"77",
"73",
"74",
"50",
"69",
"80",
"71",
"56",
"51",
"46",
"51",
"47",
"53",
"46",
"45",
"37",
"39",
"48",
"46",
"35",
"31",
"21628",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Cr, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.02     0.021",
"                      CaKa         3.68     0.374",
"                      CaKb         4.03     0.031",
"                      CrKa         5.42    14.649",
"                      CrKb         5.94     1.859",
"                      RhKaC       19.21     0.135",
"                      ----        19.47     0.062",
"                      RhKa        20.07     0.057",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
