"Sample    : Fe 31500",
"Operator  : luisf",
"Comment  : cubatao-g-policarbonato",
"Group     : kerr2007ag180cal_lt",
"Date       : 2010-05-25 21:57:53",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  168-Auto Al  0 - 20    0.8 - 1.2   Live -  179   14",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"1",
"9",
"11",
"11",
"5",
"11",
"8",
"7",
"10",
"8",
"9",
"16",
"9",
"8",
"10",
"9",
"4",
"9",
"8",
"9",
"16",
"9",
"9",
"10",
"13",
"13",
"11",
"9",
"14",
"9",
"9",
"9",
"8",
"12",
"15",
"15",
"15",
"17",
"22",
"18",
"15",
"28",
"27",
"28",
"20",
"22",
"22",
"32",
"17",
"17",
"9",
"13",
"16",
"14",
"12",
"10",
"9",
"9",
"8",
"10",
"3",
"9",
"16",
"13",
"5",
"8",
"10",
"7",
"13",
"4",
"7",
"14",
"13",
"8",
"13",
"8",
"9",
"9",
"10",
"9",
"9",
"14",
"7",
"12",
"7",
"11",
"9",
"8",
"14",
"10",
"3",
"8",
"10",
"15",
"11",
"12",
"14",
"13",
"9",
"9",
"11",
"4",
"14",
"8",
"9",
"11",
"12",
"14",
"10",
"9",
"17",
"12",
"5",
"10",
"9",
"10",
"22",
"13",
"18",
"15",
"18",
"12",
"10",
"10",
"11",
"12",
"16",
"10",
"8",
"12",
"5",
"14",
"14",
"11",
"15",
"7",
"12",
"18",
"17",
"16",
"15",
"13",
"11",
"26",
"22",
"17",
"15",
"17",
"16",
"20",
"15",
"16",
"18",
"14",
"12",
"20",
"17",
"26",
"17",
"16",
"21",
"17",
"27",
"32",
"27",
"36",
"55",
"53",
"54",
"61",
"65",
"63",
"55",
"58",
"54",
"49",
"33",
"32",
"34",
"42",
"22",
"13",
"16",
"13",
"13",
"15",
"18",
"17",
"11",
"9",
"12",
"10",
"12",
"4",
"9",
"4",
"4",
"12",
"15",
"20",
"13",
"12",
"12",
"14",
"5",
"9",
"12",
"11",
"11",
"13",
"5",
"9",
"13",
"7",
"10",
"12",
"12",
"15",
"7",
"7",
"15",
"12",
"10",
"10",
"14",
"15",
"7",
"11",
"12",
"10",
"8",
"13",
"14",
"15",
"13",
"20",
"17",
"10",
"20",
"12",
"17",
"15",
"15",
"16",
"17",
"16",
"16",
"20",
"18",
"12",
"11",
"13",
"12",
"14",
"17",
"13",
"17",
"23",
"8",
"10",
"13",
"12",
"16",
"7",
"20",
"12",
"9",
"14",
"7",
"7",
"12",
"15",
"14",
"12",
"15",
"13",
"13",
"11",
"15",
"14",
"7",
"17",
"22",
"10",
"11",
"10",
"13",
"14",
"12",
"14",
"16",
"13",
"8",
"13",
"7",
"22",
"18",
"14",
"12",
"14",
"7",
"10",
"15",
"7",
"15",
"14",
"8",
"15",
"20",
"18",
"14",
"17",
"15",
"12",
"18",
"14",
"21",
"18",
"17",
"28",
"20",
"26",
"24",
"45",
"36",
"51",
"58",
"81",
"104",
"153",
"174",
"268",
"298",
"356",
"435",
"513",
"541",
"683",
"678",
"692",
"641",
"627",
"597",
"498",
"446",
"437",
"293",
"244",
"194",
"158",
"134",
"93",
"65",
"53",
"46",
"38",
"36",
"48",
"36",
"42",
"49",
"59",
"58",
"63",
"54",
"64",
"87",
"88",
"95",
"99",
"115",
"118",
"75",
"121",
"84",
"87",
"78",
"62",
"58",
"56",
"41",
"30",
"45",
"34",
"26",
"33",
"34",
"23",
"22",
"10",
"20",
"29",
"29",
"24",
"32",
"26",
"22",
"21",
"20",
"15",
"29",
"33",
"24",
"32",
"23",
"27",
"39",
"37",
"28",
"34",
"32",
"36",
"39",
"32",
"32",
"40",
"33",
"56",
"41",
"47",
"46",
"58",
"51",
"66",
"68",
"67",
"78",
"92",
"95",
"119",
"131",
"148",
"162",
"168",
"151",
"168",
"171",
"150",
"133",
"139",
"118",
"131",
"100",
"95",
"61",
"64",
"75",
"46",
"50",
"53",
"36",
"38",
"26",
"39",
"48",
"43",
"34",
"38",
"24",
"46",
"42",
"34",
"37",
"36",
"30",
"38",
"35",
"40",
"39",
"41",
"41",
"48",
"50",
"33",
"43",
"29",
"36",
"40",
"28",
"35",
"48",
"38",
"43",
"42",
"48",
"38",
"46",
"54",
"46",
"59",
"53",
"63",
"53",
"58",
"67",
"73",
"62",
"70",
"60",
"70",
"70",
"85",
"63",
"66",
"68",
"72",
"73",
"72",
"72",
"78",
"80",
"70",
"50",
"83",
"74",
"66",
"65",
"60",
"74",
"67",
"74",
"66",
"51",
"68",
"58",
"62",
"61",
"71",
"56",
"63",
"67",
"52",
"68",
"59",
"81",
"45",
"64",
"56",
"56",
"65",
"70",
"59",
"70",
"72",
"72",
"65",
"63",
"60",
"64",
"61",
"63",
"66",
"75",
"77",
"58",
"91",
"70",
"78",
"84",
"92",
"86",
"103",
"90",
"76",
"68",
"119",
"76",
"102",
"99",
"77",
"113",
"121",
"97",
"151",
"135",
"116",
"138",
"116",
"147",
"149",
"141",
"144",
"171",
"179",
"191",
"216",
"227",
"294",
"344",
"460",
"667",
"847",
"1113",
"1748",
"2280",
"3180",
"4236",
"5822",
"7540",
"9869",
"11793",
"14849",
"17755",
"21657",
"23387",
"26853",
"29220",
"31729",
"31837",
"35420",
"33189",
"33629",
"30523",
"29865",
"26562",
"24440",
"20254",
"18347",
"15113",
"12798",
"9419",
"7536",
"5761",
"4521",
"3308",
"2500",
"1646",
"1224",
"808",
"622",
"438",
"288",
"236",
"176",
"174",
"173",
"163",
"160",
"156",
"128",
"129",
"152",
"147",
"153",
"135",
"140",
"126",
"154",
"135",
"148",
"191",
"188",
"194",
"221",
"236",
"275",
"300",
"341",
"399",
"539",
"626",
"739",
"943",
"1165",
"1382",
"1723",
"2008",
"2421",
"2612",
"3059",
"3365",
"3769",
"3881",
"4144",
"4534",
"4458",
"4026",
"4061",
"3818",
"3682",
"3312",
"2989",
"2727",
"2345",
"1947",
"1562",
"1278",
"1023",
"810",
"666",
"487",
"401",
"288",
"196",
"164",
"134",
"99",
"70",
"87",
"62",
"64",
"64",
"58",
"59",
"56",
"55",
"61",
"54",
"48",
"49",
"64",
"70",
"62",
"61",
"67",
"60",
"54",
"52",
"65",
"52",
"85",
"54",
"58",
"61",
"68",
"63",
"48",
"64",
"50",
"51",
"65",
"63",
"56",
"55",
"58",
"42",
"64",
"59",
"53",
"47",
"45",
"71",
"51",
"73",
"49",
"58",
"68",
"55",
"48",
"45",
"56",
"75",
"66",
"64",
"63",
"49",
"62",
"65",
"68",
"53",
"68",
"68",
"65",
"79",
"79",
"67",
"64",
"73",
"73",
"54",
"52",
"64",
"81",
"71",
"86",
"78",
"58",
"61",
"65",
"65",
"64",
"67",
"56",
"53",
"60",
"71",
"66",
"66",
"53",
"68",
"56",
"67",
"47",
"59",
"67",
"54",
"63",
"61",
"58",
"47",
"63",
"62",
"73",
"51",
"65",
"62",
"68",
"73",
"56",
"71",
"73",
"53",
"66",
"51",
"77",
"68",
"63",
"71",
"55",
"70",
"72",
"85",
"80",
"87",
"64",
"102",
"84",
"101",
"93",
"85",
"86",
"105",
"125",
"92",
"104",
"100",
"87",
"84",
"106",
"74",
"102",
"75",
"72",
"76",
"80",
"77",
"71",
"58",
"76",
"59",
"58",
"60",
"71",
"63",
"52",
"59",
"62",
"52",
"51",
"54",
"70",
"64",
"53",
"52",
"50",
"67",
"71",
"68",
"56",
"66",
"63",
"55",
"60",
"58",
"59",
"60",
"60",
"52",
"61",
"41",
"79",
"40",
"53",
"59",
"50",
"56",
"61",
"48",
"64",
"65",
"47",
"52",
"54",
"51",
"53",
"54",
"53",
"56",
"53",
"53",
"58",
"60",
"58",
"64",
"50",
"56",
"56",
"60",
"32",
"62",
"65",
"64",
"65",
"63",
"53",
"55",
"55",
"49",
"48",
"50",
"59",
"48",
"56",
"60",
"43",
"62",
"60",
"74",
"63",
"58",
"72",
"56",
"55",
"64",
"68",
"40",
"58",
"73",
"52",
"50",
"72",
"72",
"63",
"65",
"70",
"66",
"42",
"55",
"50",
"47",
"63",
"64",
"64",
"66",
"51",
"64",
"77",
"65",
"66",
"62",
"61",
"70",
"67",
"56",
"60",
"54",
"56",
"49",
"71",
"61",
"52",
"49",
"70",
"59",
"72",
"58",
"62",
"61",
"63",
"63",
"51",
"78",
"83",
"61",
"65",
"79",
"73",
"70",
"72",
"63",
"56",
"70",
"70",
"60",
"65",
"58",
"54",
"73",
"74",
"55",
"79",
"61",
"58",
"60",
"54",
"63",
"49",
"58",
"55",
"56",
"62",
"42",
"62",
"46",
"54",
"68",
"70",
"71",
"52",
"72",
"71",
"52",
"60",
"54",
"59",
"42",
"61",
"61",
"48",
"72",
"63",
"56",
"37",
"61",
"67",
"68",
"48",
"54",
"62",
"55",
"51",
"71",
"50",
"47",
"53",
"58",
"55",
"63",
"53",
"56",
"52",
"68",
"53",
"54",
"42",
"41",
"49",
"49",
"45",
"58",
"56",
"54",
"58",
"56",
"50",
"63",
"56",
"55",
"59",
"54",
"55",
"53",
"61",
"56",
"51",
"53",
"66",
"62",
"41",
"55",
"53",
"63",
"40",
"56",
"58",
"39",
"58",
"53",
"49",
"59",
"55",
"60",
"64",
"71",
"55",
"55",
"59",
"50",
"50",
"60",
"56",
"50",
"68",
"58",
"50",
"53",
"52",
"68",
"48",
"51",
"55",
"60",
"50",
"61",
"52",
"60",
"51",
"54",
"59",
"59",
"34",
"53",
"43",
"49",
"63",
"45",
"55",
"47",
"71",
"50",
"46",
"50",
"48",
"54",
"59",
"68",
"59",
"62",
"55",
"60",
"59",
"60",
"61",
"51",
"48",
"49",
"64",
"50",
"51",
"52",
"50",
"53",
"62",
"63",
"59",
"66",
"54",
"54",
"52",
"49",
"52",
"67",
"53",
"49",
"50",
"54",
"50",
"47",
"58",
"58",
"53",
"53",
"55",
"66",
"50",
"58",
"43",
"49",
"61",
"49",
"62",
"39",
"45",
"61",
"58",
"49",
"52",
"53",
"41",
"43",
"61",
"48",
"55",
"51",
"51",
"47",
"50",
"55",
"59",
"46",
"37",
"48",
"61",
"45",
"59",
"65",
"52",
"56",
"45",
"51",
"60",
"39",
"39",
"50",
"56",
"62",
"60",
"50",
"65",
"47",
"51",
"48",
"43",
"66",
"64",
"47",
"53",
"51",
"51",
"56",
"61",
"65",
"55",
"59",
"51",
"52",
"49",
"71",
"81",
"88",
"66",
"72",
"91",
"70",
"85",
"114",
"90",
"97",
"85",
"97",
"93",
"83",
"84",
"83",
"97",
"88",
"90",
"102",
"73",
"78",
"60",
"67",
"68",
"59",
"52",
"56",
"43",
"60",
"54",
"64",
"41",
"58",
"46",
"49",
"51",
"39",
"46",
"54",
"51",
"58",
"45",
"40",
"52",
"53",
"59",
"43",
"61",
"47",
"42",
"36",
"49",
"53",
"48",
"42",
"52",
"48",
"42",
"46",
"37",
"49",
"42",
"48",
"60",
"56",
"43",
"53",
"51",
"58",
"41",
"58",
"66",
"54",
"55",
"81",
"56",
"62",
"60",
"76",
"48",
"56",
"53",
"59",
"51",
"66",
"64",
"54",
"48",
"39",
"49",
"56",
"50",
"47",
"42",
"38",
"56",
"50",
"46",
"46",
"51",
"45",
"51",
"51",
"59",
"52",
"38",
"51",
"50",
"53",
"52",
"63",
"52",
"54",
"47",
"45",
"41",
"71",
"46",
"37",
"43",
"37",
"46",
"41",
"60",
"47",
"52",
"48",
"50",
"45",
"43",
"43",
"52",
"42",
"42",
"42",
"49",
"48",
"40",
"43",
"46",
"62",
"55",
"48",
"36",
"43",
"42",
"43",
"51",
"41",
"41",
"35",
"37",
"54",
"36",
"30",
"42",
"46",
"46",
"38",
"36",
"40",
"41",
"50",
"43",
"42",
"40",
"32",
"48",
"55",
"47",
"30",
"28",
"40",
"43",
"37",
"62",
"28",
"40",
"41",
"36",
"35",
"37",
"39",
"45",
"34",
"40",
"51",
"51",
"39",
"45",
"43",
"46",
"32",
"37",
"51",
"60",
"51",
"42",
"42",
"43",
"45",
"42",
"30",
"48",
"41",
"36",
"38",
"42",
"40",
"36",
"34",
"47",
"47",
"41",
"41",
"46",
"43",
"37",
"34",
"41",
"39",
"30",
"42",
"62",
"46",
"39",
"37",
"51",
"53",
"42",
"38",
"41",
"51",
"27",
"34",
"49",
"53",
"30",
"42",
"40",
"43",
"26",
"40",
"43",
"41",
"40",
"45",
"43",
"38",
"34",
"34",
"30",
"39",
"35",
"43",
"33",
"45",
"40",
"38",
"35",
"50",
"47",
"42",
"32",
"35",
"43",
"36",
"39",
"50",
"29",
"37",
"53",
"33",
"37",
"50",
"26",
"49",
"60",
"49",
"46",
"48",
"34",
"53",
"35",
"30",
"36",
"35",
"40",
"34",
"35",
"35",
"46",
"48",
"30",
"38",
"50",
"56",
"41",
"37",
"46",
"43",
"47",
"43",
"37",
"34",
"51",
"37",
"26",
"26",
"42",
"43",
"46",
"41",
"36",
"41",
"43",
"48",
"41",
"42",
"38",
"33",
"46",
"41",
"50",
"32",
"34",
"56",
"33",
"30",
"38",
"26",
"28",
"41",
"37",
"36",
"29",
"32",
"26",
"32",
"36",
"47",
"45",
"37",
"36",
"33",
"47",
"42",
"48",
"38",
"32",
"24",
"39",
"32",
"33",
"45",
"35",
"40",
"42",
"39",
"43",
"45",
"35",
"25",
"39",
"35",
"40",
"29",
"39",
"30",
"37",
"40",
"36",
"42",
"45",
"41",
"36",
"36",
"36",
"39",
"46",
"38",
"24",
"41",
"42",
"36",
"37",
"40",
"27",
"45",
"33",
"30",
"30",
"32",
"30",
"34",
"34",
"46",
"33",
"22",
"41",
"43",
"47",
"42",
"47",
"43",
"41",
"38",
"37",
"37",
"33",
"35",
"36",
"41",
"37",
"45",
"26",
"40",
"22",
"38",
"27",
"36",
"32",
"32",
"37",
"28",
"33",
"29",
"25",
"37",
"43",
"34",
"33",
"34",
"36",
"41",
"33",
"46",
"26",
"45",
"32",
"40",
"24",
"32",
"41",
"39",
"37",
"39",
"39",
"37",
"35",
"24",
"42",
"37",
"39",
"27",
"37",
"39",
"28",
"36",
"30",
"27",
"34",
"39",
"36",
"29",
"35",
"46",
"35",
"35",
"25",
"50",
"26",
"35",
"32",
"35",
"26",
"43",
"22",
"50",
"30",
"45",
"37",
"37",
"47",
"41",
"35",
"37",
"41",
"39",
"43",
"34",
"39",
"40",
"39",
"34",
"24",
"42",
"51",
"25",
"33",
"29",
"39",
"48",
"43",
"39",
"32",
"38",
"40",
"36",
"35",
"35",
"33",
"40",
"34",
"30",
"32",
"33",
"38",
"32",
"46",
"37",
"41",
"37",
"43",
"47",
"43",
"42",
"39",
"51",
"33",
"30",
"41",
"37",
"34",
"30",
"32",
"34",
"32",
"28",
"37",
"36",
"46",
"38",
"36",
"46",
"36",
"38",
"37",
"38",
"48",
"45",
"35",
"35",
"42",
"43",
"40",
"36",
"41",
"41",
"56",
"29",
"47",
"45",
"40",
"33",
"51",
"47",
"39",
"42",
"50",
"42",
"53",
"50",
"45",
"45",
"47",
"50",
"52",
"50",
"41",
"54",
"40",
"56",
"55",
"56",
"66",
"45",
"52",
"72",
"48",
"55",
"60",
"75",
"58",
"72",
"67",
"65",
"63",
"66",
"90",
"78",
"64",
"84",
"86",
"67",
"89",
"93",
"89",
"93",
"83",
"111",
"86",
"106",
"127",
"111",
"130",
"87",
"123",
"114",
"151",
"156",
"153",
"153",
"162",
"158",
"163",
"148",
"175",
"202",
"173",
"196",
"180",
"215",
"217",
"235",
"202",
"236",
"193",
"210",
"248",
"193",
"229",
"234",
"230",
"248",
"224",
"255",
"252",
"232",
"260",
"244",
"263",
"214",
"246",
"224",
"246",
"229",
"204",
"229",
"229",
"235",
"184",
"216",
"191",
"227",
"183",
"184",
"209",
"154",
"214",
"179",
"166",
"179",
"144",
"153",
"140",
"143",
"131",
"126",
"121",
"123",
"111",
"110",
"136",
"108",
"88",
"91",
"89",
"73",
"85",
"88",
"71",
"93",
"91",
"86",
"66",
"66",
"55",
"60",
"72",
"83",
"63",
"71",
"54",
"65",
"60",
"54",
"52",
"62",
"53",
"48",
"59",
"62",
"66",
"67",
"71",
"63",
"66",
"67",
"77",
"62",
"72",
"97",
"78",
"75",
"87",
"99",
"111",
"97",
"105",
"96",
"108",
"121",
"121",
"117",
"130",
"137",
"123",
"138",
"119",
"111",
"115",
"102",
"108",
"128",
"123",
"95",
"114",
"101",
"101",
"96",
"100",
"76",
"74",
"62",
"62",
"78",
"71",
"62",
"42",
"50",
"30",
"24",
"46",
"40",
"36",
"26",
"33",
"47",
"37",
"25",
"42",
"38",
"24",
"38",
"36",
"36",
"27",
"16921",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  P , Ca, Fe, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    P Ka         2.00     0.022",
"                      CaKa         3.68     0.311",
"                      CaKb         4.00     0.044",
"                      FeKaESC      4.64     0.064",
"                      FeKa         6.40    18.246",
"                      FeKb         7.04     2.392",
"                      RhKaC       19.16     0.127",
"                      ----        19.39     0.085",
"                      RhKa        20.05     0.065",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
